,Key,Quantità_x,Quantità_y,Differenza
8204,Salvietta struccante in bambù__CATENA DI NEGOZI__ITALIA,1440.0,0.0,inf
8205,Salvietta struccante in bambù__DISTRIBUTORI__REPUBBLICA CECA,480.0,0.0,inf
8214,Salvietta struccante in bambù__GAS__ITALIA,264.0,40.76810397650771,6.475650674167429
8217,Salvietta struccante in bambù__LASAPONARIA E-COMMERCE__ITALIA,2470.0,0.7531845594067065,3279.4087042167353
8222,Salvietta struccante in bambù__NEGOZI AL DETTAGLIO__ITALIA,7715.0,2215.809205135381,3.4817979734535087
8225,Salvietta struccante in bambù__PRIVATE LABEL__ITALIA,262.0,57.546260259051024,4.552858844702979
8234,Salviette detergenti delicate (20 pz)__DISTRIBUTORI__ITALIA,3613.0,921.7792980275156,3.919593342713746
8235,Salviette detergenti delicate (20 pz)__DISTRIBUTORI__REPUBBLICA CECA,1152.0,306.81676769593645,3.754683971971384
8236,Salviette detergenti delicate (20 pz)__DISTRIBUTORI__ROMANIA,122.0,25.0,4.88
8241,Salviette detergenti delicate (20 pz)__GAS__ITALIA,459.0,135.59699523980137,3.3850307611039976
8243,Salviette detergenti delicate (20 pz)__LASAPONARIA E-COMMERCE__ITALIA,4324.0,0.3159338024388382,13686.411414736433
8256,Salviette detergenti delicate (20 pz)__PRIVATE LABEL__ITALIA,441.0,40.079596688244905,11.003104732571886
8257,Salviette detergenti delicate (20 pz)__STRUTTURA RICETTIVA__AUSTRIA,102.0,15.565441478106544,6.552978284841283
8258,Salviette detergenti delicate (20 pz)__STRUTTURA RICETTIVA__ITALIA,424.0,0.0021621052045918926,196105.16597411918
8263,Sapone all'olio extrav. d'oliva - ARANCIA e CANNELLA (100 g)__DISTRIBUTORI__ITALIA,1325.0,112.11826106609075,11.817878616748681
8264,Sapone all'olio extrav. d'oliva - ARANCIA e CANNELLA (100 g)__DISTRIBUTORI__PORTOGALLO,130.0,0.0,inf
8265,Sapone all'olio extrav. d'oliva - ARANCIA e CANNELLA (100 g)__DISTRIBUTORI__REPUBBLICA CECA,300.0,0.0,inf
8266,Sapone all'olio extrav. d'oliva - ARANCIA e CANNELLA (100 g)__DISTRIBUTORI__ROMANIA,133.0,25.0,5.32
8267,Sapone all'olio extrav. d'oliva - ARANCIA e CANNELLA (100 g)__DISTRIBUTORI__SPAGNA,441.0,0.0,inf
8271,Sapone all'olio extrav. d'oliva - ARANCIA e CANNELLA (100 g)__GAS__ITALIA,449.0,142.95682988431722,3.140808315093007
8274,Sapone all'olio extrav. d'oliva - ARANCIA e CANNELLA (100 g)__LASAPONARIA E-COMMERCE__ITALIA,2723.0,0.0008799579575583459,3094466.021485408
8285,Sapone all'olio extrav. d'oliva - ARANCIA e CANNELLA (100 g)__PRIVATE LABEL__ITALIA,300.0,12.000052461009183,24.999890706708673
8294,Sapone all'olio extrav. d'oliva - CALENDULA e GERME DI GRANO (100 g)__DISTRIBUTORI__ITALIA,1256.0,104.99962238964915,11.96194778052665
8295,Sapone all'olio extrav. d'oliva - CALENDULA e GERME DI GRANO (100 g)__DISTRIBUTORI__REPUBBLICA CECA,1620.0,538.7339810261543,3.007049967247848
8301,Sapone all'olio extrav. d'oliva - CALENDULA e GERME DI GRANO (100 g)__GAS__ITALIA,277.0,65.28558021723856,4.2428971156919975
8303,Sapone all'olio extrav. d'oliva - CALENDULA e GERME DI GRANO (100 g)__LASAPONARIA E-COMMERCE__ITALIA,2096.0,2.943707136846919,712.0273527770429
8314,Sapone all'olio extrav. d'oliva - CALENDULA e GERME DI GRANO (100 g)__PRIVATE LABEL__ITALIA,238.0,0.010223286489107539,23280.184924249017
8321,Sapone all'olio extrav. d'oliva - EXTRAVERGINE (100 g)__DISTRIBUTORI__ITALIA,730.0,60.0,12.166666666666666
8322,Sapone all'olio extrav. d'oliva - EXTRAVERGINE (100 g)__DISTRIBUTORI__REPUBBLICA CECA,480.0,0.0,inf
8323,Sapone all'olio extrav. d'oliva - EXTRAVERGINE (100 g)__DISTRIBUTORI__ROMANIA,134.0,25.0,5.36
8330,Sapone all'olio extrav. d'oliva - EXTRAVERGINE (100 g)__GAS__ITALIA,176.0,38.921076492188305,4.5219715347627725
8333,Sapone all'olio extrav. d'oliva - EXTRAVERGINE (100 g)__LASAPONARIA E-COMMERCE__ITALIA,1508.0,161.61378579001735,9.330887168000164
8338,Sapone all'olio extrav. d'oliva - EXTRAVERGINE (100 g)__NEGOZI AL DETTAGLIO__ITALIA,4776.0,1557.0570472790255,3.067324995154232
8342,Sapone all'olio extrav. d'oliva - EXTRAVERGINE (100 g)__PRIVATE LABEL__ITALIA,244.0,0.046838620008200785,5209.376364147343
8345,Sapone all'olio extrav. d'oliva - MANDORLA e ZENZERO (100 g)__0__ITALIA,144.0,0.0,inf
8350,Sapone all'olio extrav. d'oliva - MANDORLA e ZENZERO (100 g)__DISTRIBUTORI__ITALIA,1506.0,215.4134873854032,6.991205695981177
8351,Sapone all'olio extrav. d'oliva - MANDORLA e ZENZERO (100 g)__DISTRIBUTORI__PORTOGALLO,185.0,0.0,inf
8352,Sapone all'olio extrav. d'oliva - MANDORLA e ZENZERO (100 g)__DISTRIBUTORI__REPUBBLICA CECA,960.0,239.32206415966067,4.011330937541756
8353,Sapone all'olio extrav. d'oliva - MANDORLA e ZENZERO (100 g)__DISTRIBUTORI__ROMANIA,108.0,25.0,4.32
8354,Sapone all'olio extrav. d'oliva - MANDORLA e ZENZERO (100 g)__DISTRIBUTORI__SPAGNA,525.0,0.0,inf
8358,Sapone all'olio extrav. d'oliva - MANDORLA e ZENZERO (100 g)__GAS__ITALIA,319.0,66.23011711674803,4.816539874717093
8360,Sapone all'olio extrav. d'oliva - MANDORLA e ZENZERO (100 g)__LASAPONARIA E-COMMERCE__ITALIA,3120.0,3.932073842880911e-08,79347441697.94307
8366,Sapone all'olio extrav. d'oliva - MANDORLA e ZENZERO (100 g)__NEGOZI AL DETTAGLIO__ITALIA,6447.0,2055.499948113213,3.1364632268260757
8370,Sapone all'olio extrav. d'oliva - MANDORLA e ZENZERO (100 g)__PRIVATE LABEL__ITALIA,331.0,49.855635210567605,6.639169245402371
8372,Sapone all'olio extrav. d'oliva - MANDORLA e ZENZERO (100 g)__STRUTTURA RICETTIVA__ITALIA,122.0,0.0,inf
8378,Sapone all'olio extrav. d'oliva - MEDITERRANEO CON ALOE (100 g)__DISTRIBUTORI__ITALIA,1035.0,60.0,17.25
8379,Sapone all'olio extrav. d'oliva - MEDITERRANEO CON ALOE (100 g)__DISTRIBUTORI__PORTOGALLO,105.0,0.0,inf
8380,Sapone all'olio extrav. d'oliva - MEDITERRANEO CON ALOE (100 g)__DISTRIBUTORI__REPUBBLICA CECA,120.0,0.0,inf
8381,Sapone all'olio extrav. d'oliva - MEDITERRANEO CON ALOE (100 g)__DISTRIBUTORI__ROMANIA,108.0,25.0,4.32
8386,Sapone all'olio extrav. d'oliva - MEDITERRANEO CON ALOE (100 g)__GAS__ITALIA,252.0,53.55134300330563,4.705764335068954
8388,Sapone all'olio extrav. d'oliva - MEDITERRANEO CON ALOE (100 g)__LASAPONARIA E-COMMERCE__ITALIA,1316.0,38.024064746777064,34.609661243845444
8393,Sapone all'olio extrav. d'oliva - MEDITERRANEO CON ALOE (100 g)__NEGOZI AL DETTAGLIO__ITALIA,3996.0,1171.3571260385038,3.411427575050794
8397,Sapone all'olio extrav. d'oliva - MEDITERRANEO CON ALOE (100 g)__PRIVATE LABEL__ITALIA,176.0,0.2561320549123186,687.1455431857206
8404,Sapone all'olio extrav. d'oliva - MIELE e LAVANDA (100 g)__CATENA DI NEGOZI__ITALIA,367.0,71.84808921026199,5.107999447639893
8406,Sapone all'olio extrav. d'oliva - MIELE e LAVANDA (100 g)__DISTRIBUTORI__ITALIA,1591.0,83.41543496118564,19.073208702206184
8409,Sapone all'olio extrav. d'oliva - MIELE e LAVANDA (100 g)__DISTRIBUTORI__ROMANIA,159.0,25.0,6.36
8410,Sapone all'olio extrav. d'oliva - MIELE e LAVANDA (100 g)__DISTRIBUTORI__SPAGNA,345.0,0.0,inf
8414,Sapone all'olio extrav. d'oliva - MIELE e LAVANDA (100 g)__GAS__ITALIA,398.0,101.32499988544483,3.9279546059705654
8416,Sapone all'olio extrav. d'oliva - MIELE e LAVANDA (100 g)__LASAPONARIA E-COMMERCE__ITALIA,2153.0,63.9673767717843,33.65778164831167
8430,Sapone all'olio extrav. d'oliva - MIELE e LAVANDA (100 g)__PRIVATE LABEL__ITALIA,309.0,0.008887189295275726,34769.14800996295
8439,Sapone all'olio extrav. d'oliva - MIRTO E UVA ROSSA (100 g)__DISTRIBUTORI__ITALIA,1084.0,60.0,18.066666666666666
8440,Sapone all'olio extrav. d'oliva - MIRTO E UVA ROSSA (100 g)__DISTRIBUTORI__REPUBBLICA CECA,1140.0,0.0,inf
8441,Sapone all'olio extrav. d'oliva - MIRTO E UVA ROSSA (100 g)__DISTRIBUTORI__ROMANIA,108.0,25.0,4.32
8446,Sapone all'olio extrav. d'oliva - MIRTO E UVA ROSSA (100 g)__GAS__ITALIA,282.0,57.020754406125555,4.945567678594334
8449,Sapone all'olio extrav. d'oliva - MIRTO E UVA ROSSA (100 g)__LASAPONARIA E-COMMERCE__ITALIA,2133.0,33.38889288003385,63.88351981791849
8458,Sapone all'olio extrav. d'oliva - MIRTO E UVA ROSSA (100 g)__PRIVATE LABEL__ITALIA,231.0,0.0012691963461120557,182004.93620047448
8467,Sapone all'olio extrav. d'oliva - PAPAVERO e CIPRESSO (100 g)__DISTRIBUTORI__PORTOGALLO,105.0,0.0,inf
8468,Sapone all'olio extrav. d'oliva - PAPAVERO e CIPRESSO (100 g)__DISTRIBUTORI__REPUBBLICA CECA,660.0,0.0,inf
8470,Sapone all'olio extrav. d'oliva - PAPAVERO e CIPRESSO (100 g)__DISTRIBUTORI__SPAGNA,240.0,0.0,inf
8474,Sapone all'olio extrav. d'oliva - PAPAVERO e CIPRESSO (100 g)__GAS__ITALIA,189.0,51.35688137569238,3.680130002781968
8476,Sapone all'olio extrav. d'oliva - PAPAVERO e CIPRESSO (100 g)__LASAPONARIA E-COMMERCE__ITALIA,1369.0,251.59387612658077,5.4413089105206796
8485,Sapone all'olio extrav. d'oliva - PAPAVERO e CIPRESSO (100 g)__PRIVATE LABEL__ITALIA,196.0,53.303433175816394,3.6770614634429326
8493,Sapone all'olio extrav. d'oliva - ROSA e KARITE' (100 g)__CATENA DI NEGOZI__ITALIA,246.0,1.0950156370884723,224.65432608258206
8494,Sapone all'olio extrav. d'oliva - ROSA e KARITE' (100 g)__DISTRIBUTORI__AUSTRIA,320.0,0.0,inf
8496,Sapone all'olio extrav. d'oliva - ROSA e KARITE' (100 g)__DISTRIBUTORI__ITALIA,337.0,0.0,inf
8497,Sapone all'olio extrav. d'oliva - ROSA e KARITE' (100 g)__DISTRIBUTORI__PORTOGALLO,185.0,0.0,inf
8499,Sapone all'olio extrav. d'oliva - ROSA e KARITE' (100 g)__DISTRIBUTORI__ROMANIA,138.0,25.0,5.52
8504,Sapone all'olio extrav. d'oliva - ROSA e KARITE' (100 g)__GAS__ITALIA,380.0,113.41124349627486,3.3506378052585375
8506,Sapone all'olio extrav. d'oliva - ROSA e KARITE' (100 g)__LASAPONARIA E-COMMERCE__ITALIA,3490.0,117.4156646940536,29.72346159342355
8518,Sapone all'olio extrav. d'oliva - ROSA e KARITE' (100 g)__PRIVATE LABEL__ITALIA,339.0,0.03438882004906765,9857.854951588864
8523,Sapone all'olio extrav. d'oliva - TIGLIO e MALVA (100 g)__BIOSTORIE__ITALIA,625.0,124.29807739041347,5.028235457230036
8529,Sapone all'olio extrav. d'oliva - TIGLIO e MALVA (100 g)__DISTRIBUTORI__ROMANIA,109.0,25.0,4.36
8533,Sapone all'olio extrav. d'oliva - TIGLIO e MALVA (100 g)__GAS__ITALIA,275.0,54.35511073858003,5.059321860691403
8535,Sapone all'olio extrav. d'oliva - TIGLIO e MALVA (100 g)__LASAPONARIA E-COMMERCE__ITALIA,1145.0,0.0032910659850810867,347911.5901019496
8544,Sapone all'olio extrav. d'oliva - TIGLIO e MALVA (100 g)__PRIVATE LABEL__ITALIA,188.0,0.02038635037430318,9221.856612303318
8549,Sapone mani Brio delle Feste (200 ml)__LASAPONARIA E-COMMERCE__ITALIA,525.0,9.901808401858746e-05,5302061.792080809
8554,Sapone mani Dolci CoccoLe (200 ml)__LASAPONARIA E-COMMERCE__ITALIA,507.0,5.919746388041517e-31,8.564556093554802e+32
8559,Sapone mani MANDORLE & FRUTTI ROSSI - Christmas edition (250 ml)__LASAPONARIA E-COMMERCE__ITALIA,681.0,0.0,inf
8560,Sapone mani MANDORLE & FRUTTI ROSSI - Christmas edition (250 ml)__NEGOZI AL DETTAGLIO__ITALIA,2318.0,0.0,inf
8611,Scrub - LEMONGRASS E MENTA (250 g)__BIOSTORIE__ITALIA,2780.0,906.4858273996208,3.0667881570468807
8613,Scrub - LEMONGRASS E MENTA (250 g)__CATENA DI NEGOZI__ITALIA,579.0,127.5015962461944,4.541119617686996
8614,Scrub - LEMONGRASS E MENTA (250 g)__DISTRIBUTORI__ITALIA,572.0,92.66722268641563,6.172624833439097
8616,Scrub - LEMONGRASS E MENTA (250 g)__DISTRIBUTORI__REPUBBLICA CECA,324.0,0.0,inf
8625,Scrub - LEMONGRASS E MENTA (250 g)__GAS__ITALIA,190.0,36.140434487290285,5.257269390793251
8628,Scrub - LEMONGRASS E MENTA (250 g)__LASAPONARIA E-COMMERCE__ITALIA,1671.0,35.39745038693893,47.20678980361171
8643,Scrub - LEMONGRASS E MENTA (250 g)__PRIVATE LABEL__ITALIA,128.0,9.166179798529763e-06,13964378.052079115
8649,Scrub Mousse viso e mani - Nice to meet you (35 ml)__LASAPONARIA E-COMMERCE__ITALIA,452.0,0.0002542346594736441,1777885.0489378604
8650,Scrub Mousse viso e mani - Nice to meet you (35 ml)__NEGOZI AL DETTAGLIO__ITALIA,2088.0,0.0031915234244631278,654233.0173720218
8659,Scrub Mousse viso e mani - Nice to meet you (45 ml)__DISTRIBUTORI__ITALIA,141.0,3.2480816930331518,43.410238203808895
8667,Scrub Mousse viso e mani - Nice to meet you (45 ml)__LASAPONARIA E-COMMERCE__ITALIA,368.0,4.033063740926723,91.24576838833707
8684,Scrub corpo - ZENZERO & ALBICOCCA (scacciando via ogni pensiero grigio) (75 ml)__E-RETAILERS__ITALIA,128.0,8.435736115929602,15.173542443829117
8686,Scrub corpo - ZENZERO & ALBICOCCA (scacciando via ogni pensiero grigio) (75 ml)__LASAPONARIA E-COMMERCE__ITALIA,4640.0,0.0,inf
8690,Scrub corpo - ZENZERO & ALBICOCCA (scacciando via ogni pensiero grigio) (75 ml)__PRIVATE LABEL__ITALIA,749.0,66.62765180479443,11.241578829678987
8691,Scrub corpo - ZENZERO & ALBICOCCA (scacciando via ogni pensiero grigio) (75 ml)__STRUTTURA RICETTIVA__AUSTRIA,172.0,0.0,inf
8694,Scrub cuoio capelluto detox (100 ml)__BIOSTORIE__ITALIA,1724.0,488.1694639438268,3.531560507845241
8698,Scrub cuoio capelluto detox (100 ml)__DISTRIBUTORI__ITALIA,393.0,0.0,inf
8699,Scrub cuoio capelluto detox (100 ml)__DISTRIBUTORI__REPUBBLICA CECA,560.0,4.244481183220768,131.93603077186094
8700,Scrub cuoio capelluto detox (100 ml)__DISTRIBUTORI__ROMANIA,223.0,0.0,inf
8701,Scrub cuoio capelluto detox (100 ml)__DISTRIBUTORI__SPAGNA,280.0,0.0,inf
8707,Scrub cuoio capelluto detox (100 ml)__GAS__ITALIA,137.0,15.461210861158659,8.860884262575361
8710,Scrub cuoio capelluto detox (100 ml)__LASAPONARIA E-COMMERCE__ITALIA,1515.0,226.38349023098576,6.692184127270945
8715,Scrub cuoio capelluto detox (100 ml)__NEGOZI AL DETTAGLIO__ITALIA,3545.0,83.45775086593112,42.47658202166013
8721,Scrub cuoio capelluto detox (100 ml)__PRIVATE LABEL__ITALIA,271.0,61.994630374935156,4.3713463304971505
8739,Set 15 pezzi Scatola - Holiday Vibes__LASAPONARIA E-COMMERCE__ITALIA,214.0,31.184221702096526,6.86244479802466
8744,Set 15 pezzi Scatola regalo - Made with love__LASAPONARIA E-COMMERCE__ITALIA,200.0,14.128167694685773,14.156117362283915
8751,Set 25 pz Busta Natale con manico piatto M (18x8x24)__LASAPONARIA E-COMMERCE__ITALIA,515.0,0.0,inf
8758,Set 25 pz Busta carta avana con manico piatto M (18x8x24)__LASAPONARIA E-COMMERCE__ITALIA,215.0,20.059982551733448,10.717855783051075
8770,Set 3 dischetti struccanti fair trade in cotone bio__DISTRIBUTORI__ITALIA,213.0,0.0,inf
8773,Set 3 dischetti struccanti fair trade in cotone bio__E-RETAILERS__ITALIA,284.0,67.78456862372948,4.189744152190113
8777,Set 3 dischetti struccanti fair trade in cotone bio__LASAPONARIA E-COMMERCE__ITALIA,1179.0,0.0,inf
8781,Set 3 dischetti struccanti fair trade in cotone bio__NEGOZI AL DETTAGLIO__ITALIA,5433.0,1476.7728972758744,3.6789678426669195
8785,Set 3 dischetti struccanti fair trade in cotone bio__PRIVATE LABEL__ITALIA,120.0,32.772509081713814,3.6616055151833584
8856,Set 5 pz crema mani menta e limone + expo__LASAPONARIA E-COMMERCE__ITALIA,104.0,13.500006415297257,7.7037000428499445
8867,Set 5 pz crema mani rosa e karitè + expo__LASAPONARIA E-COMMERCE__ITALIA,124.0,16.499979044113573,7.515161059809797
8921,Shampoo anti-caduta (150 ml)__DISTRIBUTORI__ITALIA,239.0,0.0,inf
8922,Shampoo anti-caduta (150 ml)__DISTRIBUTORI__PORTOGALLO,110.0,0.0,inf
8923,Shampoo anti-caduta (150 ml)__DISTRIBUTORI__REPUBBLICA CECA,240.0,0.0,inf
8924,Shampoo anti-caduta (150 ml)__DISTRIBUTORI__ROMANIA,102.0,0.0,inf
8933,Shampoo anti-caduta (150 ml)__LASAPONARIA E-COMMERCE__ITALIA,1288.0,26.355516726810215,48.87022376949942
8958,Shampoo neutro - BIO EXTRAVERGINE (200 ml)__0__ITALIA,113.0,9.600089966815785,11.770723023492717
8970,Shampoo neutro - BIO EXTRAVERGINE (200 ml)__DISTRIBUTORI__SPAGNA,108.0,1.7952848305391316,60.157585115653845
8976,Shampoo neutro - BIO EXTRAVERGINE (200 ml)__E-RETAILERS__GRAN BRETAGNA,378.0,113.68421465624414,3.32499987920916
8981,Shampoo neutro - BIO EXTRAVERGINE (200 ml)__LASAPONARIA E-COMMERCE__ITALIA,4923.0,1.6988162454747158,2897.9002367759444
9000,Shampoo neutro - BIO EXTRAVERGINE (200 ml)__PRIVATE LABEL__GRAN BRETAGNA,154.0,50.65894554812274,3.0399369417136786
9001,Shampoo neutro - BIO EXTRAVERGINE (200 ml)__PRIVATE LABEL__ITALIA,318.0,46.89108974604669,6.781672205150874
9003,Shampoo neutro - BIO EXTRAVERGINE (200 ml)__STRUTTURA RICETTIVA__AUSTRIA,145.0,22.11501464948934,6.556631424313717
9004,Shampoo neutro - BIO EXTRAVERGINE (200 ml)__STRUTTURA RICETTIVA__ITALIA,187.0,25.000002418075432,7.479999276511901
9009,Shampoo pre tinta - AVATARA (150 ml)__CATENA DI NEGOZI__ITALIA,165.0,0.0029042542323783936,56813.2080726541
9010,Shampoo pre tinta - AVATARA (150 ml)__DISTRIBUTORI__ITALIA,258.0,0.0,inf
9012,Shampoo pre tinta - AVATARA (150 ml)__DISTRIBUTORI__REPUBBLICA CECA,960.0,64.64054019730085,14.851361035502084
9020,Shampoo pre tinta - AVATARA (150 ml)__LASAPONARIA E-COMMERCE__ITALIA,1191.0,96.32551030831763,12.364325879903053
9033,Shampoo pre tinta - AVATARA (150 ml)__PRIVATE LABEL__ITALIA,171.0,54.00000000000003,3.166666666666665
9049,Shampoo riequilibrante - SALVIA BIO E LIMONE (200 ml)__DISTRIBUTORI__SPAGNA,108.0,0.0,inf
9054,Shampoo riequilibrante - SALVIA BIO E LIMONE (200 ml)__E-RETAILERS__GRAN BRETAGNA,378.0,113.68421465624414,3.32499987920916
9062,Shampoo riequilibrante - SALVIA BIO E LIMONE (200 ml)__LASAPONARIA E-COMMERCE__ITALIA,4731.0,0.735784118742284,6429.8751216415985
9077,Shampoo riequilibrante - SALVIA BIO E LIMONE (200 ml)__PRIVATE LABEL__GRAN BRETAGNA,154.0,50.65894554812274,3.0399369417136786
9078,Shampoo riequilibrante - SALVIA BIO E LIMONE (200 ml)__PRIVATE LABEL__ITALIA,469.0,54.64041117277998,8.583390752989796
9100,Shampoo rinforzante - GIRASOLE BIO E ARANCIO (200 ml)__E-RETAILERS__GRAN BRETAGNA,108.0,0.0,inf
9108,Shampoo rinforzante - GIRASOLE BIO E ARANCIO (200 ml)__LASAPONARIA E-COMMERCE__ITALIA,5263.0,1.154497601072884,4558.692885207428
9126,Shampoo rinforzante - GIRASOLE BIO E ARANCIO (200 ml)__PRIVATE LABEL__ITALIA,356.0,4.97162467979219e-07,716063707.3973181
9129,Shampoo rinforzante - GIRASOLE BIO E ARANCIO (200 ml)__STRUTTURA RICETTIVA__ITALIA,131.0,7.500000000000022,17.466666666666615
9138,Shampoo solido purificante - BARDANA BIO E SPIRULINA (50 g)__DISTRIBUTORI__REPUBBLICA CECA,240.0,0.0,inf
9149,Shampoo solido purificante - BARDANA BIO E SPIRULINA (50 g)__LASAPONARIA E-COMMERCE__ITALIA,2450.0,140.89758980526216,17.388516037685257
9161,Shampoo solido purificante - BARDANA BIO E SPIRULINA (50 g)__PRIVATE LABEL__ITALIA,227.0,34.96003826286842,6.4931279048713195
9183,Shampoo solido rinforzante - CALENDULA BIO E AMMINOACIDI (50 g)__LASAPONARIA E-COMMERCE__ITALIA,2871.0,1.3106560636532678,2190.506021844888
9197,Shampoo solido rinforzante - CALENDULA BIO E AMMINOACIDI (50 g)__PRIVATE LABEL__ITALIA,158.0,0.008460631676514596,18674.72855940338
9206,Siero Urto smagliature (100 ml)__DISTRIBUTORI__ITALIA,328.0,0.0,inf
9208,Siero Urto smagliature (100 ml)__DISTRIBUTORI__REPUBBLICA CECA,193.0,0.0,inf
9209,Siero Urto smagliature (100 ml)__DISTRIBUTORI__ROMANIA,102.0,0.0,inf
9219,Siero Urto smagliature (100 ml)__LASAPONARIA E-COMMERCE__ITALIA,782.0,0.002999385713924976,260720.052232522
9225,Siero Urto smagliature (100 ml)__NEGOZI AL DETTAGLIO__ITALIA,4197.0,800.9302044007882,5.240156978647052
9234,Siero Urto smagliature (100 ml)__PRIVATE LABEL__ITALIA,143.0,20.681025449395918,6.914550748458025
9243,Siero bioattivo anti-imperfezioni (15 ml)__DISTRIBUTORI__ITALIA,264.0,0.0,inf
9251,Siero bioattivo anti-imperfezioni (15 ml)__GAS__ITALIA,109.0,22.06033905857409,4.940993867346544
9254,Siero bioattivo anti-imperfezioni (15 ml)__LASAPONARIA E-COMMERCE__ITALIA,1022.0,193.275017229117,5.287801882787958
9266,Siero bioattivo anti-pollution (15 ml)__BIOSTORIE__ITALIA,324.0,0.0,inf
9267,Siero bioattivo anti-pollution (15 ml)__DISTRIBUTORI__ITALIA,106.0,0.0,inf
9269,Siero bioattivo anti-pollution (15 ml)__LASAPONARIA E-COMMERCE__ITALIA,169.0,0.0,inf
9270,Siero bioattivo anti-pollution (15 ml)__NEGOZI AL DETTAGLIO__ITALIA,535.0,0.0,inf
9280,Siero bioattivo no-age (15 ml)__CATENA DI NEGOZI__ITALIA,588.0,74.14010819248851,7.930929888494188
9281,Siero bioattivo no-age (15 ml)__DISTRIBUTORI__ITALIA,278.0,0.0,inf
9282,Siero bioattivo no-age (15 ml)__DISTRIBUTORI__PORTOGALLO,125.0,0.0,inf
9284,Siero bioattivo no-age (15 ml)__E-RETAILERS__AUSTRIA,150.0,0.0,inf
9288,Siero bioattivo no-age (15 ml)__GAS__ITALIA,192.0,45.24468051753538,4.243592789335467
9293,Siero bioattivo no-age (15 ml)__LASAPONARIA E-COMMERCE__ITALIA,1322.0,305.4419089304625,4.328155244410056
9302,Siero bioattivo no-age (15 ml)__PRIVATE LABEL__ITALIA,222.0,31.832879889437788,6.9739213282320724
9305,Siero bioattivo opacizzante (15 ml)__BIOSTORIE__ITALIA,308.0,0.0,inf
9307,Siero bioattivo opacizzante (15 ml)__DISTRIBUTORI__ITALIA,125.0,0.0,inf
9311,Siero bioattivo opacizzante (15 ml)__LASAPONARIA E-COMMERCE__ITALIA,211.0,12.74824408381,16.551299034818882
9312,Siero bioattivo opacizzante (15 ml)__NEGOZI AL DETTAGLIO__ITALIA,857.0,1.6527655343694976,518.5248495195243
9322,Siero bioattivo uniformante (15 ml)__DISTRIBUTORI__ITALIA,227.0,0.0,inf
9325,Siero bioattivo uniformante (15 ml)__E-RETAILERS__AUSTRIA,200.0,0.07483229332040081,2672.6429342968686
9330,Siero bioattivo uniformante (15 ml)__LASAPONARIA E-COMMERCE__ITALIA,486.0,0.01965711288191984,24723.874910796876
9347,Siero viso Proage ultra (30 ml)__DISTRIBUTORI__ITALIA,120.0,3.5221018286841213e-131,3.407056520135669e+132
9369,Silicone vegetale + Amla - Attivo disciplinante capelli (30 ml)__CATENA DI NEGOZI__ITALIA,123.0,6.493781167270044,18.94119879184482
9371,Silicone vegetale + Amla - Attivo disciplinante capelli (30 ml)__DISTRIBUTORI__ITALIA,120.0,0.0,inf
9376,Silicone vegetale + Amla - Attivo disciplinante capelli (30 ml)__E-RETAILERS__AUSTRIA,120.0,0.0,inf
9384,Silicone vegetale + Amla - Attivo disciplinante capelli (30 ml)__LASAPONARIA E-COMMERCE__ITALIA,3186.0,0.22097871224690882,14417.678370938047
9397,Silicone vegetale + Amla - Attivo disciplinante capelli (30 ml)__PRIVATE LABEL__ITALIA,367.0,1.6066123952031828e-06,228430952.6652113
9435,Spazzolino fibra vegetale Bimbi (Albicocca)__DISTRIBUTORI__ITALIA,337.0,0.0,inf
9436,Spazzolino fibra vegetale Bimbi (Albicocca)__DISTRIBUTORI__REPUBBLICA CECA,600.0,0.0,inf
9439,Spazzolino fibra vegetale Bimbi (Albicocca)__GAS__ITALIA,154.0,33.07297290104034,4.656370035460459
9440,Spazzolino fibra vegetale Bimbi (Albicocca)__LASAPONARIA E-COMMERCE__ITALIA,350.0,0.10955095604529709,3194.8602972965577
9445,Spazzolino fibra vegetale Bimbi (Albicocca)__PRIVATE LABEL__ITALIA,110.0,0.0004111489819374197,267542.92198817345
9448,Spazzolino fibra vegetale Bimbi (Verde)__BIOSTORIE__ITALIA,308.0,12.818079867610027,24.028559907657026
9451,Spazzolino fibra vegetale Bimbi (Verde)__DISTRIBUTORI__REPUBBLICA CECA,720.0,0.0,inf
9454,Spazzolino fibra vegetale Bimbi (Verde)__GAS__ITALIA,145.0,25.800061644974537,5.620141610329982
9455,Spazzolino fibra vegetale Bimbi (Verde)__LASAPONARIA E-COMMERCE__ITALIA,473.0,4.530431024612606e-11,10440507700709.248
9457,Spazzolino fibra vegetale Bimbi (Verde)__NEGOZI AL DETTAGLIO__ITALIA,1149.0,165.9551939735722,6.923555524167411
9459,Spazzolino fibra vegetale Bimbi (Verde)__PRIVATE LABEL__ITALIA,107.0,0.005602981484887427,19096.97547432638
9464,Spazzolino fibra vegetale setole medie__BIOSTORIE__ITALIA,1223.0,178.84675884361758,6.838256437564983
9467,Spazzolino fibra vegetale setole medie__DISTRIBUTORI__PORTOGALLO,408.0,0.0,inf
9468,Spazzolino fibra vegetale setole medie__DISTRIBUTORI__REPUBBLICA CECA,432.0,0.0,inf
9473,Spazzolino fibra vegetale setole medie__GAS__ITALIA,313.0,59.193135082547116,5.287775340223312
9476,Spazzolino fibra vegetale setole medie__LASAPONARIA E-COMMERCE__ITALIA,1513.0,0.0015336363247689848,986544.1862352254
